Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
12.08.2024,95.00,0,0,95.00,0.00,0,0,"5,005,660"
07.05.2024,95.00,95.00,95.00,95.00,2.15,307,"29,165","29,165"
17.04.2024,93.00,93.00,93.00,93.00,2.20,307,"28,551","28,551"
