Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
15.06.2023,800.00,800.00,800.00,800.00,19.94,275,"220,000","220,000"
30.05.2023,667.00,667.00,667.00,667.00,-86.66,"3,008","2,006,336","2,006,336"
