Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
16.08.2024,"5,050.00","5,050.00","5,050.00","5,050.00",1.00,79,"398,950","398,950"
05.01.2024,"5,000.00","5,000.00","5,000.00","5,000.00",61.29,62,"310,000","310,000"
