Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
14.06.2023,"3,027.00","3,027.00","3,027.00","3,027.00",0.90,105,"317,835","317,835"
01.06.2023,"3,000.00","3,000.00","3,000.00","3,000.00",695.76,315,"945,000","945,000"
