Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
01.10.2024,"9,225.00","9,225.00","9,225.00","9,225.00",303.54,48,"442,800","3,210,300"
30.10.2023,"2,286.00",0,0,"2,286.00",0.00,0,0,"6,273,000"
19.03.2021,"2,286.00","2,286.00","2,286.00","2,286.00",0.00,75,"171,450","171,450"
