Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
10.11.2022,0,0,0,0,0,0,0,"2,782,500"
10.11.2022,0,0,0,0,0,0,0,"2,782,500"
