Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
07.04.2023,"1,360.00","1,360.00","1,360.00","1,360.00",7.26,111,"150,960","3,276,240"
01.03.2021,"1,268.00","1,268.00","1,268.00","1,268.00",0.00,23,"29,164","29,164"
25.01.2021,"1,268.00","1,268.00","1,268.00","1,268.00",0.00,40,"50,720","50,720"
20.01.2021,"1,268.00","1,268.00","1,268.00","1,268.00",-2.98,433,"549,044","549,044"
