Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
03.08.2023,"17,000.00",0,0,"17,000.00",0.00,0,0,"4,080,000"
12.07.2023,"17,000.00",0,0,"17,000.00",0.00,0,0,"2,567,000"
16.06.2023,"17,000.00","17,000.00","17,000.00","17,000.00",13.33,140,"2,380,000","2,380,000"
19.05.2022,"15,000.00",0,0,"15,000.00",0.00,0,0,"5,980,000"
21.04.2022,"15,000.00",0,0,"15,000.00",0.00,0,0,"5,529,000"
