Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
21.10.2024,"1,400.00",0,0,"1,400.00",0.00,0,0,"5,000,100"
20.09.2022,"1,400.00",0,0,"1,400.00",0.00,0,0,"6,999,300"
