Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
20.03.2024,100.00,100.00,100.00,100.00,0.00,164,"16,400","16,400"
16.02.2024,100.00,100.00,100.00,100.00,0.00,592,"59,200","59,200"
